Developer,Latitude,Longitude,Place Name,Address
Skrollcat Studio,20.9816293,105.7850841,Kyx Studio,"10 ngõ 109 P. Nguyễn Văn Trỗi, P. Mộ Lao, Hà Đông, Hà Nội 100000, Vietnam"
MMEU,42.0674559,-90.6639288,Maquoketa Municipal Electric Utility,"201 E Pleasant St C, Maquoketa, IA 52060, Vereinigte Staaten"
NAYUTA STUDIO,35.17484,136.905327,デザインスタジオ那由多（ナユタ） DESIGN STUDIO NAYUTA,"Japan, 〒460-0002 Aichi, Nagoya, Naka Ward, Marunouchi, 3 Chome−17−24 NAYUTA BLD 4F"
Holyday Studios,50.97602089999999,7.006789299999999,Holiday Inn Express,"Tiefentalstraße 72, 51063 Köln, Deutschland"
Aquiris Game Studio,-30.0596938,-51.1716141,Aquiris Game Studio,"Avenida Ipiranga, 6681 - Prédio 99 Sala701 - Partenon, Porto Alegre - RS, 90619-900, Brasilien"
Flump Studios,51.53401419999999,6.632090499999999,Freaky Motion Pictures Filmproduktionen | fmp-studios.de,"Landfrauenstraße 29, 47495 Rheinberg, Deutschland"
KNP,50.9496636,6.9105132,knp.bauphysik Ingenieurgesellschaft mbH,"Lichtstraße 26, 50825 Köln, Deutschland"
Lucky Mountain Games,51.5074,-0.1278,Lucky Mountain Games,"""Headquarters: Zentrale: London, Vereinigtes Königreich"""
Frozen District,52.0803555,4.3180866,The Gelato District,"Korte Poten 44, 2511 EE Den Haag, Niederlande"
Hulu,57.6995625,13.2956473,Hulu,"523 94 Hulu, Schweden"
tha ltd.,35.6556629,139.6986234,tha ltd.,"カヲリビル 2F ３０, 30-3 Sakuragaokacho, Shibuya City, Tokyo 150-0031, Japan"
Browny Application,51.11786859999999,6.762602999999999,Werbeagentur Brown Studios,"Koniferenstraße 96, 41542 Dormagen, Deutschland"
Digital Cybercherries,51.5069206,-0.145463,CyberX Studio UK | Digital Marketing Agency in London,"33 Clarges St, London W1J 7EE, Vereinigtes Königreich"
Hypixel Studios,55.00017159999999,-7.323009399999999,Hypixel Studios,"100 Patrick St, Londonderry BT48 7EL, Vereinigtes Königreich"
Hollow Ponds,51.5791013,0.0084511,Hollow Pond,"Hollow Pond, London, Vereinigtes Königreich"
Wish Fang,25.083006,102.644195,Yidian Wish Private Kitchens,"3JMV+6M4, Huigu Rd, Wuhua District, Kunming, Yunnan, China, 650108"
Ghost Dog Films,44.1639688,-93.8814967,"Ghost Dog Media, LLC","Eagle Lake, MN 56024, Vereinigte Staaten"
Happy Ray Games,51.42779909999999,6.883088900000001,MOEWI Games,"Löhberg 2, 45468 Mülheim an der Ruhr, Deutschland"
VIVA Games,37.3683896,-5.9859754,VIVA Games Studios,"Cardenal Bueno Monreal, 50, Planta 2, 41013 Sevilla, Spanien"
Palindrome Interactive,58.3947388,13.8617054,Palindrome Interactive,"Kaplansgatan 18, 549 34 Skövde, Schweden"
CremaGames,45.3600713,9.6821384,Cremagames,"Viale Repubblica, 21, 26013 Crema CR, Italien"
Ascendant Studios,37.9745752,-122.5301294,Ascendant Studios,"1248 Fifth Ave, San Rafael, CA 94901, Vereinigte Staaten"
Magicfish Studio,47.3789512,8.554092599999999,Kinderkrippe Magic Fish,"Hochstrasse 48, 8044 Zürich, Schweiz"
Niantic Labs,37.7749,-122.4194,Niantic Labs,"""Headquarters: Zentrale: San Francisco, Kalifornien, USA"""
ByteRockers Games,52.4610226,13.325219,ByteRockers' Games,"Schloßstraße 110, 12163 Berlin, Deutschland"
PikPok,46.3677174,14.1093489,trgovina Pik Pok Bled,"Cesta svobode 15, 4260 Bled, Slowenien"
Caipirinha Games,54.4071881,10.1308828,Caipirinha Games GmbH,"Kiefernweg 1, 24161 Altenholz, Deutschland"
So Romantic,50.63799729999999,3.3788194,So Romantic,"Avenue d'Audernarde 250B, 7540 Tournai, Belgien"
Superbrothers,50.7520494,-1.6596763,The Super Brothers Catering pizza and Events,"5 Compton Rd, New Milton BH25 6EQ, Vereinigtes Königreich"
Scopely Inc.,34.02659860000001,-118.3814036,"Scopely, Inc.","3505 Hayden Ave, Culver City, CA 90232, Vereinigte Staaten"
Emad,50.8787058,7.0823969,Barbier Emad,"Frankfurter Str. 498, 51145 Köln, Deutschland"
Progress Software,42.5048,-71.1956,Progress Software,"""Headquarters: Zentrale: Burlington, Massachusetts, USA"""
Forge Reply,45.4452012,9.1135614,Reply,"Via Robert Koch, 1/4, 20152 Milano MI, Italien"
Space Mace,51.7454041,0.5059186999999999,Mace Playce,"Cuton Hall Ln, Chelmsford CM2 6PB, Vereinigtes Königreich"
FTE Games,48.8341573,8.2766922,FTW Gaming,"Kuppenheimer Str. 9, 76476 Bischweier, Deutschland"
Conifer Games,39.5270411,-105.3042906,Critters,"27182 Main St #110, Conifer, CO 80433, Vereinigte Staaten"
Felix & Paul Studios,45.5014804,-73.5569099,Felix & Paul Studios,"350 Rue le Moyne Suite 100, Montréal, QC H2Y 1Y3, Kanada"
DoubleMoose Games,58.3957367,13.8534913,Doublemoose Games Ab,"Lars Olofs gata 1 C, 549 52 Skövde, Schweden"
Blyts,-34.5346113,-58.47874950000001,Blyts,"B1602BWQ BWQ Florida Buenos Aires AR, Adolfo Alsina 1533, B1602, Argentinien"
Ember Lab,33.7904552,-117.858181,Ember Lab,"557 W Maple Ave, Orange, CA 92868, Vereinigte Staaten"
Four Horses,40.7130538,-73.95732269999999,The Four Horsemen,"295 Grand St, Brooklyn, NY 11211, Vereinigte Staaten"
Charm Games,49.2827,-123.1207,Charm Games,"""Headquarters: Zentrale: Vancouver, Kanada"""
"""Liquid Bit, LLC""",52.45960179999999,13.3219945,Liquid Bytes - Software Engineering & Management,"Zimmermannstraße 37, 12163 Berlin, Deutschland"
Pocket,50.9655721,7.010860999999999,GreenPocket GmbH,"Schanzenstraße 6-20, 51063 Köln, Deutschland"
FK Digital,50.9349357,6.9423745,FK Cologne Design,"Schaafenstraße 25, 50676 Köln, Deutschland"
Qooc Software,51.3241515,6.893944299999999,QuoTec GmbH,"Allscheidt 9, 40883 Ratingen, Deutschland"
Darjeeling,27.0416208,88.2664124,Darjeeling,"Darjeeling, Westbengalen, Indien"
Brainwash Gang,51.9217133,4.4891257,BrainWash Kappers Rotterdam Hoogstraat,"Hoogstraat 117C, 3011 PL Rotterdam, Niederlande"
Donkey Crew,51.19926539999999,6.912008699999999,Donkey Club,"Niermannsweg 10, 40699 Erkrath, Deutschland"
Ashborne Games,49.1930682,16.6132981,Ashborne Games,"Benešova 626/16, 602 00 Brno-střed, Tschechien"
RED Games,50.9726935,6.9779882,Kaufland Köln-Niehl,"Boltensternstraße 104-112, 50735 Köln, Deutschland"
Semisoft,-6.2316578,106.7902598,SEMISOFT,"Jl. Simprug Garden I No.11 Blok W, RT.7/RW.3, Grogol Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12220, Indonesien"
Ratloop Games Canada,45.4740392,-73.59265309999999,Ratloop Games Canada,"642 Courcelle St Suite 301, Montreal, Quebec H4C 3C5, Kanada"
Eforb,50.394121,30.61329689999999,Eforb,"ул, Dniprovska Embankment, 26ж, Kyiv, Ukraine, 03098"
Digerati,-6.240060000000001,107.0317994,digerati house,"Jl. P. Kalimantan Raya No.18, Aren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111, Indonesien"
flow,50.9635665,7.001331899999999,FLOW FIT EMS Training Köln Mülheim,"Buchheimer Str. 23, 51063 Köln, Deutschland"
Dotnod Entertainment,48.8566,2.3522,Dotnod Entertainment,"""Headquarters: Zentrale: Paris, Frankreich"""
Bishop Games,50.6330366,5.5868151,Wild Bishop,"Rue de Mulhouse 36, 4020 Liège, Belgien"
Numizmatic,50.9402491,6.9502767,Kölner Münzkabinett Tyll Kroha Nachfolger GmbH,"Neven-DuMont-Str. 15, 50667 Köln, Deutschland"
Hilltop Studios,19.2493303,72.85132349999999,Hilltop Studios,"St Thomas Church Rd, Thomas Compound, I C Colony, Borivali West, Mumbai, Maharashtra 400103, Indien"
Neostream Interactive,47.3791788,8.5440355,NeoStream GmbH,"Weinbergstrasse 31, 8006 Zürich, Schweiz"
Video Games GmbH,50.9460202,6.9387218,retrospiel,"Gladbacher Str. 33, 50672 Köln, Deutschland"
Oculus,37.4522,-122.1817,Oculus,"""Headquarters: Zentrale: Menlo Park, Kalifornien, USA"""
Smilegate RPG,37.4024002,127.1121765,스마일게이트 메가포트,"344 Pangyo-ro, Bundang-gu, Seongnam-si, Gyeonggi-do, Südkorea"
Mooneye Studios,53.545858,10.0079285,Mooneye Studios,"Mooneye Publishing GmbH, Oberhafenstraße 1, 20097 Hamburg, Deutschland"
IO Entertainment,50.931247,6.9641109,ticket i/O GmbH,"Im Zollhafen 2-4, 50678 Köln, Deutschland"
BoxFrog Games,51.4537493,-2.5999706,FOGGY BOX GAMES,"10 Orchard St, Bristol BS1 5EH, Vereinigtes Königreich"
Sketchbook Games,50.93762659999999,6.9538033,Brave New World,"Herzogstraße 25, 50667 Köln, Deutschland"
Canari Games,28.4897518,-16.3196795,Canary Game,"C. Herradores, 99, Entresuelo, 38202 La Laguna, Santa Cruz de Tenerife, Spanien"
Borealys Games,45.52012320000001,-73.5877534,Borealys Games,"406-4529 Clark St, Montreal, Quebec H2T 2T3, Kanada"
Kucing Rembes,-7.2267854,110.5424021,Rembes,"Rembes, Bringin, Semarang, Zentral-Java, Indonesien"
like Charlie,52.09080849999999,5.1162494,Like Charlie,"Voor Clarenburg 6, 3511 JE Utrecht, Niederlande"
M2H,50.9821663,6.9171023,N2H Stommel GmbH Ihr Q-Werk Partner für Autolackierung & Karosserie,"Robert-Perthel-Straße 30, 50739 Köln, Deutschland"
R.G.B.,50.9440245,6.9215538,rangbarang Studio RGB,"Roßstraße 16, 50823 Köln, Deutschland"
Whalenought Studios,52.5425994,13.3633876,Guesstimate Loftyard Studios,"Willdenowstraße 4, 13353 Berlin, Deutschland"
Arcade Distillery,40.7208244,-74.0059988,Arcade Distillery,"6 St Johns Ln, New York, NY 10013, Vereinigte Staaten"
Melbot,48.2750837,4.0838769,Melbot,"85 Bd de Dijon, 10800 Saint-Julien-les-Villas, Frankreich"
Perfect Hat,50.9461519,6.9579002,DJH Jugendherberge Köln-Pathpoint,"Allerheiligenstraße 15, 50668 Köln, Deutschland"
ArtVostok,-22.9073971,-43.1752232,Art Vostok,"Av. Alm. Barroso, 81 - Centro, Rio de Janeiro - RJ, 20031-004, Brasilien"
Leikir Studio,48.8175787,2.3928207,Leikir Studio,"30 Rue Westermeyer, 94200 Ivry-sur-Seine, Frankreich"
Play365,13.0544143,77.5687244,PLAY 365,"Vyasa international school, Doddabommasandra, North BEL gate Vidyaranyapura, post, Bengaluru, Karnataka 560097, Indien"
The Outsiders,50.4425253,5.5453245,The Outsider Ardennes,"Rue du Moulin de Fairon 11, 4180 Hamoir, Belgien"
Satur Entertainment,50.93607489999999,6.9565104,SATURN,"Hohe Str. 46-50, 50667 Köln, Deutschland"
Glob Games Studio,50.955697,6.9099904,GLUON STUDIOS GmbH,"Marienstraße 71, 50825 Köln, Deutschland"
Gamera Interactive,45.4119679,11.8659813,Gamera Interactive SRL,"Via Savonarola, 217, 35137 Padova PD, Italien"
Mellowsoft,29.7615063,-98.7089805,Mellow Soft Inc,"136 Old San Antonio Rd, Boerne, TX 78006, Vereinigte Staaten"
"""Komi Games, Inc""",51.52520209999999,7.532171000000001,Kcames,"Geleitstraße 23, 44309 Dortmund, Deutschland"
Theatrix Interactive,50.93607489999999,6.9565104,SATURN,"Hohe Str. 46-50, 50667 Köln, Deutschland"
Tentacle Games,50.9555604,6.8915354,Tentacle Sync,"Wilhelm-Mauser-Straße 55b, 50827 Köln, Deutschland"
StudioS,50.9319064,6.9618897,Riverside Studios Cologne - Tonstudio Köln,"Holzgasse 14, 50676 Köln, Deutschland"
Nerdook Productions,51.26954629999999,6.634327799999999,Nerdfilms Medienkollektiv,"Wienenweg 32, 40670 Meerbusch, Deutschland"
Red Herring Labs,53.5669123,-0.0878953,Red Herring Games,"7-9 Alexandra Rd, Grimsby DN31 1RD, Vereinigtes Königreich"
Blowfish Studios,-33.836018,151.207946,Blowfish Studios,"15/213 Miller St, North Sydney NSW 2060, Australien"
Polyarc,47.6155245,-122.3235766,"Polyarc, Inc.","1605 Boylston Ave Ste 301, Seattle, WA 98122, Vereinigte Staaten"
Exidy,19.8901626,75.36720559999999,Exedy India Limited,"at.post kubhephal, tq, Chhatrapati Sambhajinagar (Aurangabad), Maharashtra 431201, Indien"
DevM Games,49.427247,8.6420037,Dev6 Game Studio GbR,"Waldhofer Str. 100, 69123 Heidelberg, Deutschland"
Team Shifty,50.90973,6.811109999999999,SHIFT Systemische Hilfe in Familie und Team gGmbH,"Hauptstraße 64-68, 50226 Frechen, Deutschland"
Oink Games,51.4975592,7.4711463,Oink Games GmbH,"Florianstraße 15-21, 44139 Dortmund, Deutschland"
Lienzo,39.4749096,-0.3695011,Restaurante Lienzo,"Pça. de Tetuan, 18, Bajo Derecha, Ciutat Vella, 46003 Valencia, Spanien"
Player First Games,51.6059563,-0.4747109,Player First FA,"The Harefield Academy Harefield Academy, Northwood Way, Harefield, Uxbridge UB9 6ET, Vereinigtes Königreich"
Hidden Fields,50.9726935,6.9779882,Kaufland Köln-Niehl,"Boltensternstraße 104-112, 50735 Köln, Deutschland"
Stranga,45.6560379,13.7757085,"""Stranga nuova""","34133 Trieste, Province of Trieste, Italien"
Juggler Games,50.9662605,7.0347397,Ballaballa GmbH,"Steyler Str. 19, 51067 Köln, Deutschland"
24 Entertainment,30.2741,120.1551,24 Entertainment,"""Headquarters: Zentrale: Hangzhou, China"""
704Games,35.2203678,-80.8442604,704Games,"550 S Caldwell St 17th floor, Charlotte, NC 28206, Vereinigte Staaten"
Route 59,38.31965,-95.2512128,US-59,"US-59, USA"
StarBlade,30.882736,75.86998129999999,Star Blade,"plot no 11898/1, Street no:- 4, Back side:- Sangeet cinema, Sahibjada Ajit singh Nagar, Ludhiana, Punjab 141003, Indien"
Burgos Games,42.348967,-3.6816626,GAME Camino Plata,"Av. de Castilla y León, 22, 09006 Burgos, Spanien"
Mecha Studios,41.1490445,-8.6229255,Mecha Studio,"R. de Adolfo Casais Monteiro 83A, 4050-014 Porto, Portugal"
Flying Oak,41.4574107,-70.5571307,Flying Horses Carousel,"15 Lake Ave, Oak Bluffs, MA 02557, Vereinigte Staaten"
Upper One Games,61.2181,-149.9003,Upper One Games,"""Headquarters: Zentrale: Anchorage, Alaska, USA"""
Amazon Game Studios,33.66256630000001,-117.7447235,Amazon Game Studios,"123 Technology Dr, Irvine, CA 92618, Vereinigte Staaten"
DevNAri,27.0506883,77.6964715,Devnari,"3M2W+8H5, Deonari, Uttar Pradesh 283110, Indien"
"""LIME TURTLE, INC.""",52.80160290000001,-1.6415256,Lime Turtle,"30 Dale St, Burton-on-Trent DE14 3TF, Vereinigtes Königreich"
DIGITAL MISTAKE,50.93673,6.9546952,SportScheck Köln,"Schildergasse 38-42, 50667 Köln, Deutschland"
"""Motorsport Simulations, Inc.""",51.2322075,6.7471988,sim4race,"Lanker Str. 4, 40545 Düsseldorf, Deutschland"
Ludosity,58.3944378,13.8612276,Ludosity,"Kaplansgatan 16F, 541 32 Skövde, Schweden"
KSYM,50.9378855,6.836797799999999,KSNS / KSS Institut - Sae Yion Kim,"Bunzlauer Str. 2, 50858 Köln, Deutschland"
Marevo Collective,50.9857379,6.9664964,Marvoproduction,"Niehler Damm 79, 50735 Köln, Deutschland"
CivilSavages,39.7407901,-94.8450002,Civil Savages,"Saint Joseph, Missouri 64503, Vereinigte Staaten"
Outlands,51.5921212,5.9983103,Outlands Festival,"Soetendaal 5A, 5821 BL Vierlingsbeek, Niederlande"
No Code,55.8642,-4.2518,No Code,"""Headquarters: Zentrale: Glasgow, Vereinigtes Königreich"""
Vile Monarch,52.2546276,20.9982554,Vile Monarch,"Bonifraterska 17, 00-203 Warszawa, Polen"
Skeleton Crew Studios,35.0089266,135.7566761,株式会社 Skeleton Crew Studio,"Japan, 〒604-8206 Kyoto, 京都市中京区Nakagyo Ward, Machigashiracho, 110 ●▲■Bldg. 3F"
Spearhead Games,45.5196475,-73.58656979999999,Spearhead Games,"24 Mont-Royal Ave W, Montreal, Quebec H2T 2S1, Kanada"
Kinmoku,37.5398369,127.0948552,Kinmoku,"Südkorea, 구의동 199-18번지 101동 1층 114호 삼성쉐르빌 광진구 서울특별시 KR"
DevilishGames,38.6363355,-0.8685741,DevilishGames Videojuegos,"C. Gran Capitán, 1, A, 03400 Villena, Alicante, Spanien"
Open Source,50.9358564,6.938066999999999,Open Source Backup Conference,"Habsburgerring 9, 50674 Köln, Deutschland"
Shining Pixel Studios,51.4672312,-0.0577866,Shining Studio,"12 Kimberley Ave, London SE15 3XJ, Vereinigtes Königreich"
Nerd Monkeys,38.7223,-9.1393,Nerd Monkeys,"""Headquarters: Zentrale: Lissabon, Portugal"""
Ironwood Studios,42.6242591,-77.6011045,Ironwood Studios Inc.,"8256 S Main St, Springwater, NY 14560, Vereinigte Staaten"
"""INFOARISE Co., Ltd.""",17.4347899,78.39351309999999,InfoRaise,"Inforaise Technologies Pvt Ltd, 75, Amar Co-Operative Society, Doctor's Colony, Madhapur, Hyderabad, Telangana 500033, Indien"
Animu Game,50.8795625,6.876562499999999,Animany - Dein Anime & Manga Fanshop,"VVHG+RJ, Hürth Park 118, 50354 Hürth, Deutschland"
Flashback Games,34.0191045,-84.52497439999999,Flashback Games,"2800 Canton Rd suite 1600, Marietta, GA 30066, Vereinigte Staaten"
MegaPixel Studio S.A.,54.494888,18.5381079,MegaPixel Studio S.A.,"Aleja Zwycięstwa 96/98, 81-451 Gdynia, Polen"
Pixel Reef,43.6074523,3.8727029,Pixel Reef,"16 Rue Marceau, 34000 Montpellier, Frankreich"
Kaizen Game Works,19.0144002,72.8378792,KAIZEN MULTIMEDIA - ONLINE TRAINING IN DESIGN VFX ANIMATION GAMING UI Institute Dadar Mumbai,"3rd Floor, Mhatre Pen Building, B wing, Senapati Bapat Marg, opp. Pramod Mahajan Udyan, Dadar West, Mumbai, Maharashtra 400028, Indien"
PolyAmorous,37.98493810000001,23.7387143,Polyamorous,"Mavromichali 72-74, Athina 106 80, Griechenland"
Limbic Entertainment,50.0011099,8.653611999999999,Limbic Entertainment,"Robert-Bosch-Straße 11A, 63225 Langen (Hessen), Deutschland"
Recreate Games,52.31814809999999,6.5260064,Recreate | Virtual Reality & Augmented Reality,"Molendijk Noord 82D1, 7461 JE Rijssen, Niederlande"
Giant Margarita,-41.4545,145.9707,Giant Margarita,"""Headquarters: Zentrale: Tasmanien, Australien"""
Grinding Gear Games,-36.8775472,174.6310246,Grinding Gear Games,"6 Alderman Drive, Henderson, Auckland 0612, Neuseeland"
Owlcat Games,34.7762635,32.425711,OwlCat Games,"Athinodorou Business Centre, Charalampou Mouskou, Paphos 8010, Zypern"
Patrick Traynor,38.9553039,-119.782624,"Patrick Traynor, RD - Nutritionist Dietitian","885 Mahogany Dr, Minden, NV 89423, Vereinigte Staaten"
NatsumeAtari,34.695165,135.4938262,NATSUME ATARI INC.,"2 Chome-2-28 Dojimahama, Kita Ward, Osaka, 530-0004, Japan"
Tlön Studios,-34.6037,-58.3816,Tlön Studios,"""Headquarters: Zentrale: Buenos Aires, Argentinien"""
Titanite Games,51.5882364,5.325912,Titan Games,"Kruisstraat 3, 5281 AW Boxtel, Niederlande"
Team WIBY,50.98138050000001,6.9170035,Putz-Team.de Gebäudereinigung by i.o.p,"Robert-Perthel-Straße 25, 50739 Köln, Deutschland"
makaroll,18.6462359,-91.8097907,MakaRoll,"José María Morelos y Pavón 4, Francisco I. Madero, 24190 Cdad. del Carmen, Camp., Mexiko"
Gunstar Studio S.L.,37.4082725,-6.003259099999999,Gunstar Studio,"C. Isaac Newton, s/n, 41010 Pabellón de Francia, Sevilla, Spanien"
Snapshot Games,42.6977,23.3219,Snapshot Games,"""Headquarters: Zentrale: Sofia, Bulgarien"""
Lightwood Games,52.5934146,-2.1934133,Lightwood Games,"17 Kenilworth Rd, Perton, Wolverhampton WV6 7PJ, Vereinigtes Königreich"
Score Studios,35.6762,139.6503,Score Studios,"""Headquarters: Zentrale: Tokio, Japan"""
Seed by Seed,50.9226103,6.9579334,seeds apparel & DWL,"Kartäuserwall 18, 50678 Köln, Deutschland"
Z-Software GmbH,51.4984462,7.4760544,Z-Software GmbH,"Am Kaiserhain 19, 44139 Dortmund, Deutschland"
Envision Entertainment,49.97551,8.05939,Envision Entertainment,"Binger Str. 38, 55218 Ingelheim am Rhein, Deutschland"
Octoshark Studios,53.6112979,10.077635,Shark Tree Studios,"Herthastraße 16, 22179 Hamburg, Deutschland"
Bonfire Games,27.8821362,-82.5070085,Bonfire Games,"5835 S Dale Mabry Hwy, Tampa, FL 33611, Vereinigte Staaten"
Tour De Pizza,49.30198060000001,6.2116913,Tour de Pizz,"1 Pl. Saint-Benoît, 57310 Guénange, Frankreich"
Wishfully Studios,57.7025101,11.9217071,Wishfully Studios,"Sörhallstorget 10, 417 63 Göteborg, Schweden"
Henchman & Goon,60.3875732,5.3118097,Henchman & Goon AS,"Dokkeskjærskaien 3, 5006 Bergen, Norwegen"
BBstudio,47.4945731,19.0645271,bbstudio.hu Kft,"Budapest, Szentkirályi u. 3, 1088 Ungarn"
Toplitz Productions GmBh,48.0317559,11.5831554,Toplitz Productions GmbH,"Raiffeisenallee 5, 82041 Oberhaching, Deutschland"
OHRUSSIA,77.05,96.5000001,Russki,"Russki, Russland, 647484"
Rekim,47.6201733,7.9813245,Rekim GmbH,"Hauptstraße 20, 79736 Rickenbach, Deutschland"
GameCrafterTeam,50.9356369,6.950704399999999,Games Workshop,"Cäcilienstraße 42-44, 50667 Köln, Deutschland"
GameTomo,35.7010499,139.7690475,"Gametomo Co., Ltd.","Gran+ Akihabara, 2 Chome-9-9 Sotokanda, Chiyoda City, Tokyo 101-0021, Japan"
Buckshot Software,-25.872653,28.218019,BuckShot,"Bruce Rd, Irene, Centurion, 0157, Südafrika"
Shadowplay Studios,51.89241519999999,-2.0797917,Shadowplay Studios,"Old Bakery, Montpellier Retreat, Cheltenham GL50 2XG, Vereinigtes Königreich"
Pipeworks Studios,44.0502517,-123.0948306,Pipeworks Studios,"133 W Broadway, Eugene, OR 97401, Vereinigte Staaten"
Nicolas Meyssonnier,44.24697099999999,0.919023,Meyssonnier,"Meyssonnier, 47470 Engayrac, Frankreich"
Neos,50.1470736,7.165718999999999,Neos - Restaurant & Weinbar,"Liniusstraße 4, 56812 Cochem, Deutschland"
Harmonious Games,51.6884992,7.7923529,Gameharmony,"Bockumer Weg 156, 59065 Hamm, Deutschland"
Mojaro,14.3686348,121.0542915,DJ Mojaro Works Ltd.,"Block 1, Lot 8, Saturn Street, Ma. Aurora Avenue, San Pedro, Laguna, Philippinen"
Upfall Studios,52.3528449,5.1912935,"Upfallshower, bezoek showroom alleen op afspraak","Antennestraat 8, 1322 AB Almere, Niederlande"
Winking Entertainment,31.2304,121.4737,Winking Entertainment,"""Headquarters: Zentrale: Shanghai, China"""
Diego Ras,32.8944165,-117.1287217,Rasraj San Diego,"9252 Miramar Rd, San Diego, CA 92126, Vereinigte Staaten"
Slipgate Studios,36.18085080000001,-115.2413891,Slipgate Studios,"844 N Rainbow Blvd Suite 211, Las Vegas, NV 89107, Vereinigte Staaten"
